Hit,"Position (x, y) in cm",Timestamp (s)
1,"(77.74, 4.21)","(6.257142857142857, 5)"
1,"(79.61, 4.73)","(8.628571428571428, 5)"
1,"(78.87, 4.84)","(10.142857142857142, 5)"
1,"(78.13, 4.3)","(10.785714285714285, 5)"
1,"(17.37, 109.07)","(11.27142857142857, 5)"
1,"(78.91, 4.48)","(13.3, 5)"
1,"(78.05, 4.61)","(14.757142857142856, 5)"
1,"(15.37, 104.8)","(15.057142857142855, 5)"
1,"(22.92, 104.98)","(16.57142857142857, 5)"
1,"(78.77, 4.72)","(18.942857142857143, 5)"
1,"(78.3, 4.57)","(20.02857142857143, 5)"
1,"(78.29, 4.46)","(20.585714285714285, 5)"
1,"(78.64, 4.72)","(25.15714285714285, 5)"
1,"(16.29, 109.59)","(25.54285714285714, 5)"
1,"(78.95, 4.08)","(26.957142857142856, 5)"
1,"(16.63, 103.94)","(29.02857142857143, 5)"
1,"(15.89, 105.48)","(33.614285714285714, 5)"
