frame,timestamp (s),inference (ms),preprocess (ms),postprocess (ms)
0,0.014285714285714285,58.15920000168262,311.3010999986727,240.4088999974192
1,0.02857142857142857,5.192900000110967,0.4606000002240762,0.17220000154338777
2,0.04285714285714286,4.228400001011323,0.219899997318862,0.13770000077784061
3,0.05714285714285714,3.24209999962477,0.20189999850117601,0.12849999984609894
4,0.07142857142857142,2.907599999161903,0.1965000010386575,0.13670000043930486
5,0.08571428571428572,2.602699998533353,0.19939999765483662,0.12770000103046186
6,0.09999999999999999,2.9843999982404057,0.1961999987543095,0.12820000119972974
7,0.11428571428571428,2.668900000571739,0.19780000002356246,0.1258000011148397
8,0.12857142857142856,2.447599999868544,0.16110000069602393,0.12410000272211619
9,0.14285714285714285,3.130500001134351,0.20570000197039917,0.14589999773306772
10,0.15714285714285714,3.035599998838734,0.19610000163083896,0.14559999908669852
11,0.17142857142857143,3.545800002029864,0.19909999900846742,0.16730000061215833
12,0.18571428571428572,3.0918999982532114,0.17890000162879005,0.14460000238614157
13,0.19999999999999998,3.4194999971077777,0.22629999875789508,0.1632999992580153
14,0.21428571428571427,3.594800000428222,0.2257999985886272,0.16650000179652125
15,0.22857142857142856,3.2374000002164394,0.18819999968400225,0.15530000018770806
16,0.24285714285714285,3.0562000029021874,0.21860000197193585,0.15219999841065146
17,0.2571428571428571,3.8680999969074037,0.1951000012923032,0.1556999995955266
18,0.2714285714285714,3.376599997864105,0.2055000004475005,0.15999999959603883
19,0.2857142857142857,2.6542999985395,0.17189999925903976,0.13079999916953966
20,0.3,2.514399999199668,0.16729999697417952,0.12340000102994964
21,0.3142857142857143,3.364200001669815,0.20220000078552403,0.131200002215337
22,0.32857142857142857,2.676899999642046,0.19519999841577373,0.12829999832320027
23,0.34285714285714286,3.712099998665508,0.21439999909489416,0.12730000162264332
24,0.35714285714285715,3.5113999983877875,0.1598999988345895,0.15499999790336005
25,0.37142857142857144,3.2149000035133213,0.19470000188448466,0.1584999990882352
26,0.3857142857142857,3.9068000005499925,0.29150000045774505,0.1857999995991122
27,0.39999999999999997,3.5706999988178723,0.352700000803452,0.15899999925750308
28,0.41428571428571426,2.976600000692997,0.1854999973147642,0.16169999798876233
29,0.42857142857142855,2.8556000033859164,0.21230000129435211,0.1593000015418511
30,0.44285714285714284,2.932600000349339,0.18529999942984432,0.15590000111842528
31,0.45714285714285713,3.394399998796871,0.1846999984991271,0.15010000061010942
32,0.4714285714285714,2.5043000023288187,0.20399999993969686,0.12680000145337544
33,0.4857142857142857,2.414800001133699,0.1950999976543244,0.12680000145337544
34,0.5,2.5173999965772964,0.22000000171829015,0.1396000006934628
35,0.5142857142857142,2.9599999979836866,0.18110000019078143,0.131200002215337
36,0.5285714285714286,2.666799999133218,0.2514000007067807,0.14170000213198364
37,0.5428571428571428,2.966000000014901,0.1965000010386575,0.15239999993355013
38,0.5571428571428572,3.711299999849871,0.2117000003636349,0.15150000035646372
39,0.5714285714285714,4.108900000574067,0.19429999883868732,0.15269999857991934
40,0.5857142857142857,3.0365999991772696,0.18880000061471947,0.15250000069499947
41,0.6,2.8877000004285946,0.22280000121099874,0.15450000137207098
42,0.6142857142857142,3.842300000542309,0.23380000129691325,0.15809999968041666
43,0.6285714285714286,3.6256000021239743,0.22020000324118882,0.15899999925750308
44,0.6428571428571428,2.8768999982276,0.22009999884176068,0.1472000003559515
45,0.6571428571428571,2.0203999993100297,0.1733999997668434,0.13070000204606913
46,0.6714285714285714,2.928100002463907,0.20080000103916973,0.12620000052265823
47,0.6857142857142857,3.231999999115942,0.16540000069653615,0.12570000035339035
48,0.7,2.744400000665337,0.16030000188038684,0.12599999899975955
49,0.7142857142857143,2.6221000007353723,0.1951000012923032,0.12430000060703605
50,0.7285714285714285,4.331100000854349,0.22650000028079376,0.1658000001043547
51,0.7428571428571429,3.01949999993667,0.1967999996850267,0.1556999995955266
52,0.7571428571428571,2.9950000025564805,0.23230000078910962,0.15910000001895241
53,0.7714285714285714,2.267700001539197,0.22039999748812988,0.16739999773562886
54,0.7857142857142857,3.386200001841644,0.2303000001120381,0.14649999866378494
55,0.7999999999999999,3.171000000293134,0.1947999990079552,0.15780000103404745
56,0.8142857142857143,2.860200002032798,0.176199999259552,0.1616000008652918
57,0.8285714285714285,3.016199996636715,0.19040000188397244,0.15559999883407727
58,0.8428571428571429,2.8573999989021104,0.2117000003636349,0.13559999933931977
59,0.8571428571428571,2.716299997700844,0.1658000001043547,0.12729999798466451
60,0.8714285714285714,3.4393999994790647,0.16549999782000668,0.12820000119972974
61,0.8857142857142857,2.6323000020056497,0.16310000137309544,0.12689999857684597
62,0.9,3.430699998716591,0.19749999773921445,0.1360000023851171
63,0.9142857142857143,3.0291000002762303,0.48769999921205454,0.12820000119972974
64,0.9285714285714285,3.0762999995204154,0.22610000087297522,0.15469999925699085
65,0.9428571428571428,3.2291999996232335,0.234499999351101,0.16519999917363748
66,0.9571428571428571,3.3874000000650994,0.19189999875379726,0.20990000120946206
67,0.9714285714285714,3.573300000425661,0.19179999799234793,0.1570999993418809
68,0.9857142857142857,4.917199999908917,0.23099999816622585,0.1931000006152317
69,1.0,2.6112999985343777,0.2869000018108636,0.17949999892152846
70,1.0142857142857142,8.02050000129384,0.33740000071702525,0.19409999731578864
71,1.0285714285714285,2.8684000026260037,0.21780000315629877,0.1508999994257465
72,1.042857142857143,5.907000002480345,0.25490000189165585,0.17719999959808774
73,1.0571428571428572,3.2142000018211547,0.22510000053443946,0.1604999997653067
74,1.0714285714285714,3.1664000016462523,0.21319999723345973,0.15309999798773788
75,1.0857142857142856,3.0733999992662575,0.17800000205170363,0.13749999925494194
76,1.0999999999999999,7.150900000851834,0.30469999910565093,0.21159999960218556
77,1.1142857142857143,3.2081000026664697,0.28329999986453913,0.16229999891947955
78,1.1285714285714286,3.0377000002772547,0.2692000016395468,0.170899998920504
79,1.1428571428571428,2.9398000006040093,0.2289000003656838,0.16379999942728318
80,1.157142857142857,3.314599998702761,0.22160000298754312,0.16529999993508682
81,1.1714285714285715,4.106399999727728,0.23220000002766028,0.1779000012902543
