Hit,"Position (x, y) in cm",Timestamp (s)
0,"(None, None)",3.58882
0,"(None, None)",3.64860
0,"(None, None)",3.70006
0,"(None, None)",3.76236
0,"(None, None)",3.81894
0,"(None, None)",3.88494
0,"(None, None)",3.94166
0,"(None, None)",4.00370
0,"(None, None)",4.06306
0,"(None, None)",4.12064
0,"(None, None)",4.17837
0,"(None, None)",4.22861
0,"(None, None)",4.28080
0,"(None, None)",4.33303
0,"(None, None)",4.38966
0,"(None, None)",4.45062
0,"(None, None)",4.51027
0,"(None, None)",4.57533
0,"(None, None)",4.63071
0,"(None, None)",4.68845
0,"(None, None)",4.74995
0,"(None, None)",4.80578
0,"(None, None)",4.86137
0,"(None, None)",4.91828
0,"(None, None)",4.96706
0,"(None, None)",5.02294
0,"(None, None)",5.08344
0,"(None, None)",5.14350
0,"(None, None)",5.20065
0,"(None, None)",5.26006
0,"(None, None)",5.31861
0,"(None, None)",5.36940
0,"(None, None)",5.42637
0,"(None, None)",5.49373
0,"(None, None)",5.54883
0,"(None, None)",5.61230
0,"(None, None)",5.67251
0,"(None, None)",5.73186
0,"(None, None)",5.78479
0,"(None, None)",5.84195
0,"(None, None)",5.90260
0,"(None, None)",5.96290
0,"(None, None)",6.02162
0,"(None, None)",6.08310
0,"(None, None)",6.14777
1,"(None, None)",6.20621
1,"(181.17000, 24.47000)",6.27340
1,"(None, None)",6.33245
0,"(None, None)",6.39648
0,"(None, None)",6.45335
0,"(None, None)",6.50965
0,"(None, None)",6.57475
0,"(None, None)",6.63896
0,"(None, None)",6.70100
0,"(None, None)",6.75147
0,"(None, None)",6.80812
0,"(None, None)",6.86375
0,"(None, None)",6.92240
0,"(None, None)",6.97927
0,"(None, None)",7.03673
0,"(None, None)",7.09734
0,"(None, None)",7.14811
0,"(None, None)",7.20565
0,"(None, None)",7.26310
0,"(None, None)",7.32498
0,"(None, None)",7.38156
0,"(None, None)",7.44207
0,"(None, None)",7.49825
0,"(None, None)",7.55774
0,"(None, None)",7.60875
0,"(None, None)",7.66906
0,"(None, None)",7.72613
0,"(None, None)",7.79022
1,"(None, None)",7.85374
1,"(184.57000, 26.62000)",7.91553
1,"(None, None)",7.97803
0,"(None, None)",8.03881
0,"(None, None)",8.09898
0,"(None, None)",8.15985
0,"(None, None)",8.21935
0,"(None, None)",8.28008
0,"(None, None)",8.33463
0,"(None, None)",8.39234
0,"(None, None)",8.44857
0,"(None, None)",8.50709
0,"(None, None)",8.56922
0,"(None, None)",8.62967
0,"(None, None)",8.70183
0,"(None, None)",8.75448
0,"(None, None)",8.81138
0,"(None, None)",8.88031
0,"(None, None)",8.93968
0,"(None, None)",9.00349
0,"(None, None)",9.06426
0,"(None, None)",9.11912
0,"(None, None)",9.17815
0,"(None, None)",9.23155
0,"(None, None)",9.28747
0,"(None, None)",9.34211
0,"(None, None)",9.39614
0,"(None, None)",9.45222
0,"(None, None)",9.51120
0,"(None, None)",9.57824
0,"(None, None)",9.63517
0,"(None, None)",9.69034
0,"(None, None)",9.74918
0,"(None, None)",9.80212
0,"(None, None)",9.85362
0,"(None, None)",9.90999
0,"(None, None)",9.97264
0,"(None, None)",10.02856
0,"(None, None)",10.08719
0,"(None, None)",10.13715
0,"(None, None)",10.19402
0,"(None, None)",10.25403
0,"(None, None)",10.30679
0,"(None, None)",10.37089
0,"(None, None)",10.42126
0,"(None, None)",10.47684
0,"(None, None)",10.53977
0,"(None, None)",10.60660
0,"(None, None)",10.66741
0,"(None, None)",10.72046
0,"(None, None)",10.77994
0,"(None, None)",10.83276
0,"(None, None)",10.88918
0,"(None, None)",10.95770
0,"(None, None)",11.01006
0,"(None, None)",11.06369
0,"(None, None)",11.11953
0,"(None, None)",11.17520
0,"(None, None)",11.23219
0,"(None, None)",11.28202
0,"(None, None)",11.33632
0,"(None, None)",11.39176
0,"(None, None)",11.45033
0,"(None, None)",11.50088
0,"(None, None)",11.55716
0,"(None, None)",11.61305
0,"(None, None)",11.66445
0,"(None, None)",11.71687
0,"(None, None)",11.77040
0,"(None, None)",11.82730
0,"(None, None)",11.88691
0,"(None, None)",11.93952
0,"(None, None)",11.99968
0,"(None, None)",12.06359
0,"(None, None)",12.11957
0,"(None, None)",12.18117
1,"(None, None)",12.23885
1,"(184.97000, 16.22000)",12.29909
1,"(None, None)",12.35995
0,"(None, None)",12.41807
0,"(None, None)",12.47510
0,"(None, None)",12.52561
0,"(None, None)",12.58141
0,"(None, None)",12.63806
0,"(None, None)",12.70124
0,"(None, None)",12.76056
0,"(None, None)",12.82085
0,"(None, None)",12.87321
0,"(None, None)",12.92353
0,"(None, None)",12.97774
0,"(None, None)",13.04719
0,"(None, None)",13.10251
0,"(None, None)",13.15720
0,"(None, None)",13.22153
0,"(None, None)",13.28173
0,"(None, None)",13.33965
0,"(None, None)",13.39378
0,"(None, None)",13.44756
0,"(None, None)",13.50389
0,"(None, None)",13.56019
0,"(None, None)",13.62130
0,"(None, None)",13.67284
0,"(None, None)",13.72668
0,"(None, None)",13.78648
0,"(None, None)",13.85438
0,"(None, None)",13.90949
0,"(None, None)",13.96340
0,"(None, None)",14.02032
0,"(None, None)",14.08140
0,"(None, None)",14.13785
0,"(None, None)",14.19930
0,"(None, None)",14.25108
0,"(None, None)",14.30505
1,"(None, None)",14.36297
1,"(79.06000, 22.31000)",14.41833
1,"(None, None)",14.47121
0,"(None, None)",14.52928
0,"(None, None)",14.58119
0,"(None, None)",14.63672
0,"(None, None)",14.69325
0,"(None, None)",14.75184
0,"(None, None)",14.80228
0,"(None, None)",14.86368
0,"(None, None)",14.92696
0,"(None, None)",14.98437
0,"(None, None)",15.04432
0,"(None, None)",15.10136
0,"(None, None)",15.15488
0,"(None, None)",15.21276
0,"(None, None)",15.26368
0,"(None, None)",15.31402
0,"(None, None)",15.36383
0,"(None, None)",15.41385
0,"(None, None)",15.46321
