frame,timestamp (s),inference (ms),preprocess (ms),postprocess (ms)
0,0.014285714285714285,4.776699999865741,1.7267000000629196,0.5082999998649029
1,0.02857142857142857,3.359199999977136,0.3600000000005821,0.17120000006798364
2,0.04285714285714286,3.4887000001617707,0.18789999990076467,0.16490000007252092
3,0.05714285714285714,2.9562999998233863,0.1848999997946521,0.15920000009828073
4,0.07142857142857142,3.4458999998605577,0.22459999991042423,0.16489999984514725
5,0.08571428571428572,3.645799999958399,0.2700999998523912,0.21340000012060045
6,0.09999999999999999,3.1243999999333028,0.2509000000827655,0.1703999998881045
7,0.11428571428571428,3.549999999904685,0.27730000010706135,0.15650000000277942
8,0.12857142857142856,3.6869999998998537,0.25329999994028185,0.17679999996289553
9,0.14285714285714285,7.519199999933335,0.2859000001080858,0.19049999991693767
10,0.15714285714285714,4.6198999998523504,0.19359999987500487,0.1583999999184016
11,0.17142857142857143,4.179999999905704,0.22379999995791877,0.1674000000093656
12,0.18571428571428572,3.704799999923125,0.1848999997946521,0.16240000013567624
13,0.19999999999999998,3.199300000005678,0.22219999982553418,0.1554000000396627
14,0.21428571428571427,3.6854999998467974,0.2696999999898253,0.17630000002100132
15,0.22857142857142856,5.1539999999477,0.25489999984529277,0.1938000000336615
16,0.24285714285714285,3.8128000001051987,0.2771000001757784,0.1726000000417116
17,0.2571428571428571,3.1240999999226915,0.2830999999332562,0.18199999999524152
18,0.2714285714285714,3.6992000000282133,0.22579999995286926,0.18109999996340775
19,0.2857142857142857,3.4077000000252156,0.25550000009388896,0.18180000006395858
20,0.3,4.38439999993534,0.23779999992257217,0.17909999996845727
21,0.3142857142857143,3.506700000116325,0.24389999998675194,0.16059999984463502
22,0.32857142857142857,3.322400000115522,0.17939999997906853,0.15430000007654598
23,0.34285714285714286,3.3994000000348024,0.26159999993069505,0.15910000001895241
24,0.35714285714285715,3.983199999993303,0.17739999998411804,0.15359999997599516
25,0.37142857142857144,3.897699999924953,0.18419999992147496,0.15959999996084662
26,0.3857142857142857,4.180800000085583,0.22480000006908085,0.16080000000329164
27,0.39999999999999997,3.776899999820671,0.2355000001443841,0.16400000004068715
28,0.41428571428571426,3.419399999984307,0.23480000004383328,0.17479999996794504
29,0.42857142857142855,10.857800000167117,0.33009999992827943,0.19500000007610652
30,0.44285714285714284,3.813300000047093,0.23779999992257217,0.17099999990932702
31,0.45714285714285713,3.415800000084346,0.29390000008788775,0.17949999983102316
32,0.4714285714285714,3.4106999999039544,0.32499999997526174,0.18410000006952032
33,0.4857142857142857,3.353800000013507,0.19990000009784126,0.16570000002502638
34,0.5,2.9600999998820043,0.22100000001046283,0.15699999994467362
35,0.5142857142857142,2.9948999999760417,0.21949999995740654,0.14659999987998162
36,0.5285714285714286,3.402900000082809,0.17739999998411804,0.14299999998002022
37,0.5428571428571428,3.024399999958405,0.2059000000826927,0.14069999997445848
38,0.5571428571428572,3.707399999939298,0.1703999998881045,0.13960000001134176
39,0.5714285714285714,2.819199999976263,0.17389999993611127,0.1414000000750093
40,0.5857142857142857,3.022800000053394,0.17910000019583094,0.150300000086645
41,0.6,3.8788999997905194,0.17890000003717432,0.16279999999824213
42,0.6142857142857142,2.9781000000639324,0.22130000002107408,0.15349999989666685
43,0.6285714285714286,3.2999000000017986,0.21760000004178437,0.1548000000184402
44,0.6428571428571428,3.72719999995752,0.23669999995945545,0.16490000007252092
45,0.6571428571428571,3.658999999970547,0.18180000006395858,0.16150000010384247
46,0.6714285714285714,3.6789999999200518,0.20689999996648112,0.15890000008766947
47,0.6857142857142857,3.7651000000096246,0.21689999994123355,0.1548000000184402
48,0.7,3.7420000001020526,0.2425999998649786,0.1471000000492495
49,0.7142857142857143,2.937599999995655,0.2219000000422966,0.1376999998683459
50,0.7285714285714285,2.932399999963309,0.1734999998461717,0.14580000015484984
51,0.7428571428571429,3.090699999802382,0.18929999987449264,0.1466000001073553
52,0.7571428571428571,3.216000000065833,0.22530000001097505,0.14510000005429902
53,0.7714285714285714,3.9501999999629334,0.22850000004837057,0.1611000000139029
54,0.7857142857142857,3.0305000000225846,0.228099999958431,0.17419999994672253
