Hit,"Position (x, y) in cm",Timestamp (s)
0,"(None, None)",3.63383
0,"(None, None)",3.68658
0,"(None, None)",3.74339
0,"(None, None)",3.80090
0,"(None, None)",3.86243
0,"(None, None)",3.92261
0,"(None, None)",3.97424
0,"(None, None)",4.03225
0,"(None, None)",4.08364
0,"(None, None)",4.13779
0,"(None, None)",4.19198
0,"(None, None)",4.24881
0,"(None, None)",4.29614
0,"(None, None)",4.35271
0,"(None, None)",4.40421
0,"(None, None)",4.46106
0,"(None, None)",4.50911
0,"(None, None)",4.56859
0,"(None, None)",4.62979
0,"(None, None)",4.69489
0,"(None, None)",4.75104
0,"(None, None)",4.81044
0,"(None, None)",4.87440
0,"(None, None)",4.92572
0,"(None, None)",4.97905
0,"(None, None)",5.03747
0,"(None, None)",5.09623
0,"(None, None)",5.14907
0,"(None, None)",5.20176
0,"(None, None)",5.26410
0,"(None, None)",5.32382
0,"(None, None)",5.38291
0,"(None, None)",5.43617
0,"(None, None)",5.49217
0,"(None, None)",5.54509
0,"(None, None)",5.60169
0,"(None, None)",5.65866
0,"(None, None)",5.71928
0,"(None, None)",5.77108
0,"(None, None)",5.82452
0,"(None, None)",5.88915
0,"(None, None)",5.94330
0,"(None, None)",5.99423
0,"(None, None)",6.04883
0,"(None, None)",6.10502
0,"(None, None)",6.16637
0,"(None, None)",6.22143
0,"(None, None)",6.27994
0,"(None, None)",6.33625
0,"(None, None)",6.38983
0,"(None, None)",6.44063
0,"(None, None)",6.50460
0,"(None, None)",6.56718
0,"(None, None)",6.62417
0,"(None, None)",6.68799
0,"(None, None)",6.75553
0,"(None, None)",6.81993
0,"(None, None)",6.87704
0,"(None, None)",6.93841
0,"(None, None)",6.99878
0,"(None, None)",7.06485
0,"(None, None)",7.12132
0,"(None, None)",7.18322
0,"(None, None)",7.23887
0,"(None, None)",7.29602
0,"(None, None)",7.34480
0,"(None, None)",7.40218
0,"(None, None)",7.45296
0,"(None, None)",7.50848
0,"(None, None)",7.56604
0,"(None, None)",7.62438
0,"(None, None)",7.68505
0,"(None, None)",7.73859
0,"(None, None)",7.79159
0,"(None, None)",7.84328
0,"(None, None)",7.90242
0,"(None, None)",7.96130
0,"(None, None)",8.02426
0,"(None, None)",8.08330
0,"(None, None)",8.14771
0,"(None, None)",8.20609
0,"(None, None)",8.26391
0,"(None, None)",8.32715
0,"(None, None)",8.37820
0,"(None, None)",8.43660
1,"(None, None)",8.49393
1,"(16.56000, 65.20000)",8.55014
1,"(None, None)",8.61010
0,"(None, None)",8.66748
0,"(None, None)",8.72950
0,"(None, None)",8.78979
0,"(None, None)",8.85683
0,"(None, None)",8.92137
0,"(None, None)",8.97893
0,"(None, None)",9.03546
0,"(None, None)",9.09949
0,"(None, None)",9.15010
0,"(None, None)",9.20450
0,"(None, None)",9.25888
0,"(None, None)",9.31541
0,"(None, None)",9.36623
0,"(None, None)",9.42016
0,"(None, None)",9.47915
0,"(None, None)",9.53680
0,"(None, None)",9.59433
0,"(None, None)",9.66145
0,"(None, None)",9.71571
0,"(None, None)",9.77834
0,"(None, None)",9.84003
0,"(None, None)",9.89560
0,"(None, None)",9.95721
0,"(None, None)",10.01248
0,"(None, None)",10.07169
0,"(None, None)",10.12217
0,"(None, None)",10.17715
0,"(None, None)",10.23501
0,"(None, None)",10.29554
0,"(None, None)",10.35311
0,"(None, None)",10.41032
0,"(None, None)",10.46456
0,"(None, None)",10.51930
0,"(None, None)",10.57368
0,"(None, None)",10.63899
0,"(None, None)",10.69373
0,"(None, None)",10.74758
0,"(None, None)",10.79779
0,"(None, None)",10.85252
0,"(None, None)",10.91232
0,"(None, None)",10.96224
0,"(None, None)",11.02247
0,"(None, None)",11.07546
0,"(None, None)",11.14922
0,"(None, None)",11.19915
0,"(None, None)",11.25508
0,"(None, None)",11.30452
0,"(None, None)",11.36095
0,"(None, None)",11.43247
0,"(None, None)",11.48258
0,"(None, None)",11.53896
0,"(None, None)",11.59925
0,"(None, None)",11.65749
0,"(None, None)",11.72271
0,"(None, None)",11.77466
0,"(None, None)",11.83469
0,"(None, None)",11.88784
0,"(None, None)",11.94435
0,"(None, None)",12.00160
0,"(None, None)",12.06136
0,"(None, None)",12.11860
0,"(None, None)",12.17039
0,"(None, None)",12.22585
0,"(None, None)",12.28618
0,"(None, None)",12.34606
0,"(None, None)",12.39614
0,"(None, None)",12.45468
0,"(None, None)",12.50747
0,"(None, None)",12.56708
0,"(None, None)",12.63540
0,"(None, None)",12.69142
0,"(None, None)",12.74908
0,"(None, None)",12.80968
0,"(None, None)",12.87271
0,"(None, None)",12.92917
0,"(None, None)",12.99066
0,"(None, None)",13.05100
0,"(None, None)",13.10492
0,"(None, None)",13.16674
0,"(None, None)",13.22056
0,"(None, None)",13.27394
0,"(None, None)",13.33353
0,"(None, None)",13.39250
0,"(None, None)",13.45527
0,"(None, None)",13.51296
0,"(None, None)",13.56794
0,"(None, None)",13.62523
0,"(None, None)",13.68363
0,"(None, None)",13.74520
0,"(None, None)",13.80661
0,"(None, None)",13.86605
0,"(None, None)",13.92891
0,"(None, None)",13.99459
0,"(None, None)",14.05345
0,"(None, None)",14.11749
0,"(None, None)",14.17587
0,"(None, None)",14.23982
0,"(None, None)",14.29861
0,"(None, None)",14.35953
0,"(None, None)",14.41532
0,"(None, None)",14.47626
0,"(None, None)",14.53533
0,"(None, None)",14.59927
0,"(None, None)",14.66669
0,"(None, None)",14.72191
0,"(None, None)",14.78440
0,"(None, None)",14.83680
0,"(None, None)",14.89008
0,"(None, None)",14.95201
0,"(None, None)",15.00808
0,"(None, None)",15.06430
0,"(None, None)",15.11913
0,"(None, None)",15.17728
0,"(None, None)",15.22810
0,"(None, None)",15.28021
0,"(None, None)",15.33337
0,"(None, None)",15.39299
0,"(None, None)",15.44027
0,"(None, None)",15.49648
0,"(None, None)",15.54836
0,"(None, None)",15.60667
0,"(None, None)",15.66124
0,"(None, None)",15.71541
0,"(None, None)",15.77417
0,"(None, None)",15.83339
0,"(None, None)",15.89634
0,"(None, None)",15.95619
0,"(None, None)",16.01266
0,"(None, None)",16.06587
0,"(None, None)",16.12240
1,"(None, None)",16.17796
1,"(17.66000, 62.63000)",16.24103
1,"(None, None)",16.29827
0,"(None, None)",16.35767
0,"(None, None)",16.41826
0,"(None, None)",16.47621
0,"(None, None)",16.52481
0,"(None, None)",16.57933
0,"(None, None)",16.63626
0,"(None, None)",16.69559
0,"(None, None)",16.74823
0,"(None, None)",16.80725
0,"(None, None)",16.86413
0,"(None, None)",16.91976
0,"(None, None)",16.97913
0,"(None, None)",17.02839
0,"(None, None)",17.08243
0,"(None, None)",17.13259
0,"(None, None)",17.18946
0,"(None, None)",17.24542
0,"(None, None)",17.30411
0,"(None, None)",17.36081
0,"(None, None)",17.42383
0,"(None, None)",17.47609
0,"(None, None)",17.52468
0,"(None, None)",17.57873
0,"(None, None)",17.63156
0,"(None, None)",17.69206
0,"(None, None)",17.74010
0,"(None, None)",17.79488
0,"(None, None)",17.84815
0,"(None, None)",17.90778
0,"(None, None)",17.96339
0,"(None, None)",18.01957
0,"(None, None)",18.08025
0,"(None, None)",18.13544
0,"(None, None)",18.20082
0,"(None, None)",18.26244
0,"(None, None)",18.33143
0,"(None, None)",18.38893
0,"(None, None)",18.44895
0,"(None, None)",18.50942
0,"(None, None)",18.57125
0,"(None, None)",18.62929
0,"(None, None)",18.68684
0,"(None, None)",18.75217
0,"(None, None)",18.80848
0,"(None, None)",18.86624
0,"(None, None)",18.92441
0,"(None, None)",18.99723
0,"(None, None)",19.04859
