Hit,"Position (x, y) in cm",Timestamp (s)
1,"(108.71, 4.15)","(1.7142857142857142, 5)"
1,"(77.58, 4.26)","(5.671428571428571, 5)"
1,"(78.46, 4.2)","(5.742857142857143, 5)"
1,"(78.83, 4.51)","(6.228571428571429, 5)"
1,"(141.23, 110.75)","(6.485714285714286, 5)"
1,"(78.07, 4.39)","(7.9714285714285715, 5)"
1,"(77.87, 4.12)","(8.142857142857142, 5)"
1,"(144.12, 108.14)","(8.514285714285714, 5)"
1,"(80.88, 4.55)","(11.128571428571428, 5)"
1,"(79.44, 4.82)","(11.457142857142856, 5)"
1,"(77.97, 4.55)","(11.642857142857142, 5)"
1,"(78.44, 4.4)","(12.7, 5)"
1,"(137.31, 105.86)","(15.085714285714284, 5)"
1,"(78.4, 4.25)","(17.742857142857144, 5)"
1,"(79.12, 4.44)","(18.414285714285715, 5)"
1,"(78.19, 4.51)","(19.242857142857144, 5)"
1,"(78.48, 4.4)","(19.785714285714285, 5)"
1,"(139.05, 104.91)","(20.442857142857143, 5)"
1,"(45.24, 101.07)","(20.54285714285714, 5)"
1,"(48.52, 5.31)","(20.742857142857144, 5)"
1,"(78.73, 4.39)","(21.614285714285717, 5)"
1,"(78.91, 4.31)","(21.728571428571428, 5)"
1,"(138.27, 103.95)","(22.857142857142858, 5)"
1,"(78.03, 4.21)","(24.514285714285712, 5)"
1,"(78.66, 4.29)","(24.957142857142856, 5)"
1,"(139.76, 101.45)","(25.2, 5)"
1,"(78.81, 4.33)","(26.514285714285712, 5)"
1,"(140.36, 101.28)","(27.21428571428571, 5)"
1,"(80.99, 4.75)","(27.785714285714285, 5)"
1,"(76.44, 4.3)","(28.32857142857143, 5)"
1,"(78.68, 4.67)","(29.38571428571429, 5)"
1,"(136.32, 101.74)","(29.57142857142857, 5)"
1,"(137.87, 101.44)","(31.428571428571427, 5)"
1,"(79.03, 4.59)","(32.55714285714286, 5)"
1,"(138.83, 104.64)","(33.214285714285715, 5)"
1,"(77.95, 4.25)","(34.34285714285714, 5)"
1,"(138.66, 102.82)","(35.32857142857143, 5)"
1,"(49.14, 5.13)","(35.628571428571426, 5)"
1,"(79.37, 4.59)","(35.82857142857143, 5)"
1,"(77.66, 4.4)","(36.92857142857143, 5)"
1,"(145.96, 109.11)","(37.32857142857143, 5)"
1,"(48.54, 5.23)","(37.62857142857143, 5)"
1,"(77.93, 4.16)","(38.42857142857143, 5)"
1,"(78.32, 4.41)","(38.8, 5)"
1,"(79.03, 4.54)","(39.62857142857143, 5)"
