Hit,"Position (x, y) in cm",Timestamp (s)
1,"(181.36, 95.88)","(14.629096269607544, 5)"
1,"(174.94, 97.36)","(18.729809761047363, 5)"
1,"(127.5, 97.27)","(21.013936519622803, 5)"
1,"(179.88, 107.18)","(22.631611824035645, 5)"
1,"(128.83, 101.79)","(24.42356967926025, 5)"
1,"(184.74, 107.18)","(29.08380961418152, 5)"
1,"(179.16, 104.55)","(30.71173405647278, 5)"
1,"(183.97, 106.18)","(35.59993839263916, 5)"
1,"(184.54, 102.91)","(37.17504930496216, 5)"
