frame,timestamp (s),inference (ms),preprocess (ms),postprocess (ms)
0,0.014285714285714285,5.903000001126202,1.666500000283122,0.40670000089448877
1,0.02857142857142857,4.494699998758733,0.35170000046491623,0.19909999900846742
2,0.04285714285714286,3.160399999615038,0.21950000154902227,0.15439999697264284
3,0.05714285714285714,4.439300002559321,0.22510000053443946,0.15729999722680077
4,0.07142857142857142,2.9300999995029997,0.22300000273389742,0.15150000035646372
5,0.08571428571428572,5.167899998923531,0.18389999968349002,0.15549999807262793
6,0.09999999999999999,3.3695999991323333,0.23020000298856758,0.1565000020491425
7,0.11428571428571428,3.0297000012069475,0.26309999884688295,0.19090000205324031
8,0.12857142857142856,4.226200002449332,0.27459999910206534,0.15749999874969944
9,0.14285714285714285,3.428100000746781,0.6433999988075811,0.15780000103404745
10,0.15714285714285714,3.3245999984501395,0.25349999850732274,0.15360000179498456
11,0.17142857142857143,3.33899999895948,0.18170000112149864,0.1588000013725832
12,0.18571428571428572,3.785000000789296,0.21489999926416203,0.1508999994257465
13,0.19999999999999998,3.3405000031052623,0.2137000010407064,0.1480999999330379
14,0.21428571428571427,4.021700002340367,0.23209999926621094,0.20030000086990185
15,0.22857142857142856,4.334799999924144,0.2131000001099892,0.179899998329347
16,0.24285714285714285,3.7711000004492234,0.23820000205887482,0.18029999773716554
17,0.2571428571428571,3.4195000007457566,0.23090000104275532,0.17780000052880496
18,0.2714285714285714,3.121499998087529,0.24879999909899198,0.17279999883612618
19,0.2857142857142857,3.2148999998753425,0.24610000036773272,0.1702999979897868
20,0.3,3.142500001558801,0.2626999994390644,0.18050000289804302
21,0.3142857142857143,3.8003000008757226,0.2024000023084227,0.2096999996865634
22,0.32857142857142857,7.080300001689466,0.2782000010483898,0.19380000230739824
23,0.34285714285714286,4.705900002591079,0.21070000002509914,0.1658000001043547
24,0.35714285714285715,6.039300002157688,0.19629999951575883,0.18800000179908238
25,0.37142857142857144,2.892100001190556,0.22190000163391232,0.1511999980721157
26,0.3857142857142857,3.4831000011763535,0.22259999968810007,0.1548000000184402
27,0.39999999999999997,4.230300000926945,0.2516000022296794,0.21040000137872994
28,0.41428571428571426,3.485799999907613,0.5229999987932388,0.20620000213966705
29,0.42857142857142855,3.4688000014284626,0.2072000024782028,0.18490000002202578
30,0.44285714285714284,3.0931999972381163,0.24850000045262277,0.1680999994277954
31,0.45714285714285713,3.9114999999583233,0.24769999799900688,0.17329999900539406
32,0.4714285714285714,4.926800000248477,0.194500000361586,0.16320000213454477
33,0.4857142857142857,3.091300000960473,0.23320000036619604,0.16420000247308053
34,0.5,4.3574999981501605,0.1936999979079701,0.16259999756584875
35,0.5142857142857142,3.390199999557808,0.21380000180215575,0.1446999995096121
36,0.5285714285714286,2.6532000010774937,0.21150000247871503,0.14310000187833793
37,0.5428571428571428,2.6847000008274335,0.24670000129844993,0.1396000006934628
38,0.5571428571428572,3.2422000003862195,0.1678000007814262,0.15139999959501438
39,0.5714285714285714,2.70019999879878,0.20669999867095612,0.13670000043930486
40,0.5857142857142857,2.946399999927962,0.2137000010407064,0.14799999917158857
41,0.6,3.2013999989430886,0.22610000087297522,0.16030000188038684
42,0.6142857142857142,3.838600001472514,0.1864000005298294,0.17139999908977188
43,0.6285714285714286,3.716400002303999,0.18199999976786785,0.18260000069858506
44,0.6428571428571428,3.181899999617599,0.2736000024015084,0.16050000340328552
45,0.6571428571428571,2.977600001031533,0.18990000171470456,0.16909999976633117
46,0.6714285714285714,3.6378000004333444,0.19260000044596381,0.1627000019652769
47,0.6857142857142857,3.0181000001903158,0.1995999991777353,0.15699999858043157
48,0.7,2.5912000019161496,0.2510999984224327,0.15379999967990443
49,0.7142857142857143,3.3175000025948975,0.21230000129435211,0.1453000004403293
50,0.7285714285714285,2.9451999980665278,0.21149999884073623,0.14789999841013923
51,0.7428571428571429,2.94690000009723,0.16959999993559904,0.1540000012028031
52,0.7571428571428571,4.017600000224775,0.21689999994123355,0.1432999997632578
53,0.7714285714285714,2.696999999898253,0.16959999993559904,0.1370999998471234
54,0.7857142857142857,3.1037999979162123,0.19980000070063397,0.16319999849656597
