frame,timestamp (s),inference (ms),preprocess (ms),postprocess (ms)
0,0.014285714285714285,5.620799998723669,1.561600001878105,0.44469999920693226
1,0.02857142857142857,2.8157999986433424,0.4350000017439015,0.17189999925903976
2,0.04285714285714286,3.7362999973993283,0.18679999993764795,0.15720000010333024
3,0.05714285714285714,3.198099999281112,0.222100003156811,0.1570999993418809
4,0.07142857142857142,3.13579999783542,0.19659999816212803,0.18379999892204069
5,0.08571428571428572,3.255600000557024,0.21909999850322492,0.1534000002720859
6,0.09999999999999999,3.2705999983591028,0.1768000001902692,0.1480999999330379
7,0.11428571428571428,3.3237999996345025,0.234499999351101,0.16429999959655106
8,0.12857142857142856,3.035400000953814,0.21689999994123355,0.15309999798773788
9,0.14285714285714285,3.4255999999004416,0.19120000069960952,0.14490000103251077
10,0.15714285714285714,3.0392000007850584,0.21359999664127827,0.1478000012866687
11,0.17142857142857143,3.2204999988607597,0.18260000069858506,0.15490000077988952
12,0.18571428571428572,2.992500001710141,0.21889999698032625,0.14999999984866008
13,0.19999999999999998,3.446099999564467,0.2199000009568408,0.16930000128922984
14,0.21428571428571427,4.550799996650312,0.20589999985531904,0.17840000145952217
15,0.22857142857142856,4.44459999926039,0.26029999935417436,0.1736999984132126
16,0.24285714285714285,3.0845000001136214,0.2932999996119179,0.17070000103558414
17,0.2571428571428571,3.5429999988991767,0.21470000137924217,0.17909999951370992
18,0.2714285714285714,3.7641999988409225,0.21809999816468917,0.16029999824240804
19,0.2857142857142857,5.309100000886247,0.2506000018911436,0.19360000078449957
20,0.3,3.5360000001674052,0.24000000121304765,0.1747999995131977
21,0.3142857142857143,4.002900001069065,0.18819999968400225,0.1588000013725832
22,0.32857142857142857,3.1261000003723893,0.23320000036619604,0.15360000179498456
23,0.34285714285714286,3.922300002159318,0.1975999985006638,0.15379999967990443
24,0.35714285714285715,5.721600002289051,0.21940000078757294,0.17110000044340268
25,0.37142857142857144,4.684700001234887,0.23979999969014898,0.18249999993713573
26,0.3857142857142857,3.604000001359964,0.27239999690209515,0.17529999968246557
27,0.39999999999999997,3.693400001793634,0.2117000003636349,0.17469999875174835
28,0.41428571428571426,3.7612999985867646,0.4918000013276469,0.1770999988366384
29,0.42857142857142855,3.7432999997690786,0.22419999731937423,0.20959999892511405
30,0.44285714285714284,3.5723000000871252,0.2055000004475005,0.2091999995172955
31,0.45714285714285713,3.5308000005898066,0.21610000112559646,0.19299999985378236
32,0.4714285714285714,4.0675999989616685,0.22679999892716296,0.16200000027311035
33,0.4857142857142857,3.1548000006296206,0.1843999998527579,0.15920000078040175
34,0.5,3.177099999447819,0.18600000112201087,0.1427000024705194
35,0.5142857142857142,2.9924000009486917,0.24230000053648837,0.1382000009471085
36,0.5285714285714286,4.092200000741286,0.167199999850709,0.13630000103148632
37,0.5428571428571428,2.887999999074964,0.2043999993475154,0.13419999959296547
38,0.5571428571428572,2.9221000004326925,0.19979999706265517,0.13889999900129624
39,0.5714285714285714,3.6505999996734317,0.2351000002818182,0.1801999969757162
40,0.5857142857142857,4.211699997540563,0.1975999985006638,0.15550000171060674
41,0.6,3.0943000019760802,0.2294000005349517,0.15720000010333024
42,0.6142857142857142,4.157499999564607,0.18110000019078143,0.19949999841628596
43,0.6285714285714286,3.3474000010755844,0.20170000061625615,0.1570999993418809
44,0.6428571428571428,3.4415000009175856,0.1905999997688923,0.20199999926262535
45,0.6571428571428571,3.5842999968735967,0.20139999833190814,0.1663999973970931
46,0.6714285714285714,3.3590999992156867,0.1995999991777353,0.15859999984968454
47,0.6857142857142857,2.4539000005461276,0.2142000012099743,0.14320000263978727
48,0.7,3.3833999987109564,0.20659999790950678,0.1534000002720859
49,0.7142857142857143,2.9756000003544614,0.21520000154851004,0.14399999781744555
50,0.7285714285714285,2.9303000010258984,0.2094999981636647,0.14680000094813295
51,0.7428571428571429,3.2050999980128836,0.2077999997709412,0.1444000008632429
52,0.7571428571428571,3.0350000015459955,0.17940000179805793,0.14409999857889488
53,0.7714285714285714,3.9727000003040303,0.19250000332249328,0.16589999722782522
54,0.7857142857142857,4.054700002598111,0.20500000027823262,0.19749999773921445
55,0.7999999999999999,5.107499997393461,0.2437999974063132,0.1740000006975606
56,0.8142857142857143,4.478800001379568,0.19500000053085387,0.18389999968349002
57,0.8285714285714285,3.6832000005233567,0.2007000002777204,0.180200000613695
58,0.8428571428571429,4.347599999164231,0.22190000163391232,0.1740000006975606
59,0.8571428571428571,5.370200000470504,0.22949999765842222,0.17469999875174835
60,0.8714285714285714,3.0119000002741814,0.35960000241175294,0.15759999951114878
61,0.8857142857142857,3.997600000730017,0.22249999892665073,0.16080000204965472
62,0.9,4.253700000845129,0.22249999892665073,0.1587999977346044
63,0.9142857142857143,2.989199998410186,0.2193000000261236,0.14409999857889488
64,0.9285714285714285,3.2138999995368067,0.19109999993816018,0.1807000007829629
65,0.9428571428571428,2.1105000014358666,0.25040000036824495,0.14069999815546907
66,0.9571428571428571,2.97359999967739,0.2469000028213486,0.1630000006116461
