Hit,"Position (x, y) in cm",Timestamp (s)
1,"(78.46, 4.2)","(5.742857142857143, 5)"
1,"(144.12, 108.14)","(8.514285714285714, 5)"
1,"(137.31, 105.86)","(15.085714285714284, 5)"
1,"(77.84, 4.4)","(19.27142857142857, 5)"
1,"(139.05, 104.91)","(20.442857142857143, 5)"
1,"(45.24, 101.07)","(20.54285714285714, 5)"
1,"(48.62, 5.25)","(20.757142857142856, 5)"
1,"(78.73, 4.39)","(21.614285714285717, 5)"
1,"(79.01, 4.34)","(21.742857142857144, 5)"
1,"(138.73, 108.61)","(22.87142857142857, 5)"
1,"(78.07, 4.22)","(24.52857142857143, 5)"
1,"(139.76, 101.45)","(25.2, 5)"
1,"(140.36, 101.28)","(27.21428571428571, 5)"
1,"(136.32, 101.74)","(29.57142857142857, 5)"
1,"(139.32, 106.95)","(31.442857142857143, 5)"
1,"(138.83, 104.64)","(33.214285714285715, 5)"
1,"(138.66, 102.82)","(35.32857142857143, 5)"
1,"(48.81, 5.26)","(35.64285714285714, 5)"
1,"(78.32, 4.41)","(38.8, 5)"
