frame,timestamp (s),inference (ms),preprocess (ms),postprocess (ms)
0,0.014285714285714285,4.342100000030769,1.584000000548258,0.6520999995700549
1,0.02857142857142857,3.0895999998392654,0.3765999999814085,0.25439999990339857
2,0.04285714285714286,3.590799999983574,0.1916999999593827,0.2393000004303758
3,0.05714285714285714,3.9090000000214786,0.17720000050758244,0.2325000004930189
4,0.07142857142857142,2.8062999999747262,0.2051999999821419,0.2179000002797693
5,0.08571428571428572,2.6852000000872067,0.17219999972439837,0.2196000004914822
6,0.09999999999999999,2.115300000696152,0.22339999941323185,0.23429999964719173
7,0.11428571428571428,3.0706999996255036,0.19800000063696643,0.23669999973208178
8,0.12857142857142856,4.5547999998234445,0.1799000001483364,0.2387000004091533
9,0.14285714285714285,3.5559999996621627,0.18420000014884863,0.22730000000592554
10,0.15714285714285714,2.840900000592228,0.176199999259552,0.230599999667902
11,0.17142857142857143,3.0367999997906736,0.21600000036414713,0.24020000000746222
12,0.18571428571428572,4.076599999280006,0.210000000151922,0.21579999975074315
13,0.19999999999999998,5.611700000372366,0.18449999970471254,0.31849999959376873
14,0.21428571428571427,2.9758000000583706,0.2082999999402091,0.3179000004820409
15,0.22857142857142856,3.600900000492402,0.2522000004319125,0.2978000002258341
16,0.24285714285714285,6.249799999750394,0.24730000041017774,0.3089000001637032
17,0.2571428571428571,3.1722999992780387,0.1953999999386724,0.3001000004587695
18,0.2714285714285714,4.830900000342808,0.2466000005370006,0.2572999992480618
19,0.2857142857142857,4.039700000248558,0.1998999996430939,0.2531000000089989
20,0.3,3.618800000367628,0.2550999997765757,0.26280000020051375
21,0.3142857142857143,4.0181999993365025,0.2341999997952371,0.26590000015858095
22,0.32857142857142857,3.246700000090641,0.2285999999003252,0.24990000019897707
23,0.34285714285714286,3.0079999996814877,0.23009999949863413,0.2378999997745268
24,0.35714285714285715,3.826699999990524,0.18679999993764795,0.2773000005618087
25,0.37142857142857144,2.9107999998814194,0.22329999956127722,0.22869999975227984
26,0.3857142857142857,4.468800000722695,0.21469999956025276,0.24540000049455557
27,0.39999999999999997,4.606000000421773,0.2457999999023741,0.3027000002475688
28,0.41428571428571426,3.1951000000844942,0.23460000011255033,0.278700000308163
29,0.42857142857142855,3.997299999355164,0.2527999995436403,0.2679999997781124
30,0.44285714285714284,3.255699999499484,0.2806000002237852,0.28789999942091526
31,0.45714285714285713,3.092599999945378,0.24399999983870657,0.25120000009337673
32,0.4714285714285714,3.143399999316898,0.22329999956127722,0.24110000049404334
33,0.4857142857142857,4.239500000039698,0.3129999995508115,0.359000000571541
34,0.5,4.582900000059453,0.18200000067736255,0.22329999956127722
35,0.5142857142857142,2.9279000000315136,0.24510000002919696,0.2082999999402091
36,0.5285714285714286,2.815499999996973,0.20289999974920647,0.1992999996218714
37,0.5428571428571428,2.6182999999946333,0.20980000044801272,0.19669999983307207
38,0.5571428571428572,3.623900000093272,0.16340000001946464,0.2131000001099892
39,0.5714285714285714,5.6542000002082204,0.1695000000836444,0.22640000042883912
40,0.5857142857142857,2.8870000005554175,0.20800000038434519,0.24430000030406518
41,0.6,3.6625000002459274,0.25629999981902074,0.25040000036824495
42,0.6142857142857142,3.227300000617106,0.1975999994101585,0.2469000000928645
43,0.6285714285714286,3.0873999994582846,0.19690000044647604,0.24170000051526586
44,0.6428571428571428,3.5524000004443224,0.22470000021712622,0.25039999945875024
45,0.6571428571428571,5.119899999954214,0.23099999998521525,0.25240000013582176
46,0.6714285714285714,2.9094999999870197,0.2210000002378365,0.23740000051475363
47,0.6857142857142857,2.6384999991933,0.2096999996865634,0.21659999947587494
48,0.7,2.70379999983561,0.16820000018924475,0.21459999970829813
49,0.7142857142857143,3.8763999991715536,0.16660000073898118,0.20509999922069255
50,0.7285714285714285,3.0331999996633385,0.1640999998926418,0.2054999995380058
51,0.7428571428571429,4.835899999307003,0.22309999985736795,0.2586999999039108
52,0.7571428571428571,3.3108999996329658,0.1837999998315354,0.30839999999443535
53,0.7714285714285714,6.88090000039665,0.27410000075178687,0.29410000024654437
54,0.7857142857142857,7.205899999462417,0.25550000009388896,0.3307999995740829
55,0.7999999999999999,4.057199999806471,0.22590000025957124,0.27270000009593787
56,0.8142857142857143,3.3828000005087233,0.2058000000033644,0.2509000005375128
57,0.8285714285714285,3.0366000000867643,0.21209999977145344,0.25400000049558
