Hit,"Position (x, y) in cm",Timestamp (s)
1,"(42.44, 79.64)","(3.3285714285714283, 5)"
1,"(41.68, 38.68)","(5.971428571428572, 5)"
1,"(162.5, 80.36)","(9.2, 5)"
1,"(163.4, 40.1)","(11.785714285714285, 5)"

-2.505 x
-0.305 y
