Hit,"Position (x, y) in cm",Timestamp (s)
1,"(143.13, 109.59)","(8.528571428571428, 5)"
1,"(138.46, 108.95)","(15.1, 5)"
1,"(138.97, 106.98)","(20.457142857142856, 5)"
1,"(45.24, 101.07)","(20.54285714285714, 5)"
1,"(139.76, 101.45)","(25.2, 5)"
1,"(141.16, 110.05)","(27.242857142857144, 5)"
1,"(139.16, 107.67)","(29.585714285714285, 5)"
1,"(139.32, 106.95)","(31.442857142857143, 5)"
1,"(140.62, 109.38)","(33.22857142857143, 5)"
1,"(138.66, 102.82)","(35.32857142857143, 5)"
1,"(49.09, 5.18)","(35.68571428571428, 5)"
