Hit,"Position (x, y) in cm",Timestamp (s)
0,"(None, None)",3.6020753383636475
0,"(None, None)",3.650113105773926
0,"(None, None)",3.7012875080108643
0,"(None, None)",3.75356388092041
0,"(None, None)",3.8176639080047607
0,"(None, None)",3.880666971206665
0,"(None, None)",3.925482988357544
0,"(None, None)",3.9803831577301025
0,"(None, None)",4.036493539810181
0,"(None, None)",4.0836181640625
0,"(None, None)",4.1391026973724365
0,"(None, None)",4.193261623382568
0,"(None, None)",4.242464780807495
0,"(None, None)",4.303305625915527
0,"(None, None)",4.361932277679443
0,"(None, None)",4.418036222457886
0,"(None, None)",4.479116678237915
0,"(None, None)",4.537365198135376
0,"(None, None)",4.590745210647583
0,"(None, None)",4.652677059173584
0,"(None, None)",4.708404302597046
0,"(None, None)",4.769223928451538
0,"(None, None)",4.826115131378174
0,"(None, None)",4.884448289871216
0,"(None, None)",4.947808742523193
0,"(None, None)",5.004148483276367
0,"(None, None)",5.058869123458862
0,"(None, None)",5.1079466342926025
0,"(None, None)",5.164534330368042
0,"(None, None)",5.221542835235596
0,"(None, None)",5.283822774887085
0,"(None, None)",5.3382203578948975
0,"(None, None)",5.393402099609375
0,"(None, None)",5.4399073123931885
0,"(None, None)",5.49340558052063
0,"(None, None)",5.550366401672363
0,"(None, None)",5.601454496383667
0,"(None, None)",5.654227018356323
0,"(None, None)",5.711248397827148
0,"(None, None)",5.762950658798218
0,"(None, None)",5.818221807479858
0,"(None, None)",5.884584903717041
0,"(None, None)",5.940551996231079
0,"(None, None)",6.001871824264526
0,"(None, None)",6.0611796379089355
0,"(None, None)",6.12562370300293
0,"(None, None)",6.190534353256226
0,"(None, None)",6.249335527420044
0,"(None, None)",6.308048248291016
0,"(None, None)",6.372589826583862
0,"(None, None)",6.431944847106934
0,"(None, None)",6.4952476024627686
0,"(None, None)",6.552353620529175
0,"(None, None)",6.618795871734619
0,"(None, None)",6.679742097854614
0,"(None, None)",6.742802381515503
0,"(None, None)",6.7972400188446045
0,"(None, None)",6.855851173400879
0,"(None, None)",6.907982587814331
0,"(None, None)",6.966625928878784
0,"(None, None)",7.025323390960693
0,"(None, None)",7.0873472690582275
0,"(None, None)",7.1490020751953125
0,"(None, None)",7.208592653274536
0,"(None, None)",7.276102066040039
0,"(None, None)",7.331258535385132
0,"(None, None)",7.394047498703003
1,"(179.22, 67.78)",7.458579063415527
0,"(None, None)",7.524001836776733
0,"(None, None)",7.58592963218689
0,"(None, None)",7.646757125854492
0,"(None, None)",7.703955888748169
0,"(None, None)",7.762065410614014
0,"(None, None)",7.812030792236328
0,"(None, None)",7.86287260055542
0,"(None, None)",7.922285795211792
0,"(None, None)",7.979966878890991
0,"(None, None)",8.04244065284729
0,"(None, None)",8.094081163406372
0,"(None, None)",8.152252435684204
0,"(None, None)",8.207794904708862
0,"(None, None)",8.262897729873657
0,"(None, None)",8.318835735321045
0,"(None, None)",8.375529050827026
0,"(None, None)",8.430039644241333
0,"(None, None)",8.486824989318848
0,"(None, None)",8.547973155975342
0,"(None, None)",8.611428499221802
0,"(None, None)",8.666255950927734
0,"(None, None)",8.721732139587402
0,"(None, None)",8.781055212020874
0,"(None, None)",8.832760572433472
0,"(None, None)",8.889003992080688
0,"(None, None)",8.9472496509552
0,"(None, None)",9.010260105133057
0,"(None, None)",9.067145824432373
0,"(None, None)",9.127917766571045
0,"(None, None)",9.182787895202637
0,"(None, None)",9.234443664550781
0,"(None, None)",9.291584014892578
0,"(None, None)",9.349448442459106
0,"(None, None)",9.405731916427612
0,"(None, None)",9.458009243011475
0,"(None, None)",9.51219654083252
0,"(None, None)",9.568985223770142
0,"(None, None)",9.628483533859253
0,"(None, None)",9.686973094940186
0,"(None, None)",9.736352920532227
0,"(None, None)",9.796776533126831
0,"(None, None)",9.853752613067627
0,"(None, None)",9.90694808959961
0,"(None, None)",9.970711469650269
0,"(None, None)",10.027242422103882
0,"(None, None)",10.080988645553589
0,"(None, None)",10.13468074798584
0,"(None, None)",10.19208574295044
0,"(None, None)",10.249860048294067
0,"(None, None)",10.309737920761108
0,"(None, None)",10.381145715713501
0,"(None, None)",10.44877004623413
0,"(None, None)",10.507919788360596
0,"(None, None)",10.566837549209595
0,"(None, None)",10.626729488372803
0,"(None, None)",10.685230255126953
0,"(None, None)",10.745934009552002
0,"(None, None)",10.799269914627075
0,"(None, None)",10.855076789855957
0,"(None, None)",10.913636684417725
0,"(None, None)",10.971898078918457
0,"(None, None)",11.029511213302612
0,"(None, None)",11.084895610809326
0,"(None, None)",11.139874696731567
0,"(None, None)",11.207326889038086
0,"(None, None)",11.260228157043457
0,"(None, None)",11.31737756729126
0,"(None, None)",11.372488021850586
0,"(None, None)",11.424580574035645
0,"(None, None)",11.475966215133667
0,"(None, None)",11.532760620117188
0,"(None, None)",11.594239950180054
0,"(None, None)",11.65340256690979
0,"(None, None)",11.716719627380371
0,"(None, None)",11.782115936279297
0,"(None, None)",11.841308116912842
0,"(None, None)",11.903221368789673
0,"(None, None)",11.960477590560913
0,"(None, None)",12.017412424087524
0,"(None, None)",12.077360391616821
0,"(None, None)",12.12661623954773
0,"(None, None)",12.19344162940979
0,"(None, None)",12.248071670532227
0,"(None, None)",12.311899423599243
0,"(None, None)",12.373612880706787
0,"(None, None)",12.428779125213623
0,"(None, None)",12.483319520950317
0,"(None, None)",12.548264980316162
0,"(None, None)",12.60020923614502
0,"(None, None)",12.652272701263428
0,"(None, None)",12.706068515777588
0,"(None, None)",12.761315107345581
0,"(None, None)",12.81759238243103
0,"(None, None)",12.872724771499634
0,"(None, None)",12.93666934967041
0,"(None, None)",12.992002248764038
1,"(183.25, 63.09)",13.047854900360107
0,"(None, None)",13.099640369415283
0,"(None, None)",13.154314517974854
0,"(None, None)",13.212079763412476
0,"(None, None)",13.271063804626465
0,"(None, None)",13.330953598022461
0,"(None, None)",13.387506246566772
0,"(None, None)",13.444733142852783
0,"(None, None)",13.49657416343689
0,"(None, None)",13.54369068145752
0,"(None, None)",13.597951650619507
0,"(None, None)",13.653806686401367
0,"(None, None)",13.70809030532837
0,"(None, None)",13.761385917663574
0,"(None, None)",13.813778400421143
0,"(None, None)",13.87330174446106
0,"(None, None)",13.92154335975647
0,"(None, None)",13.981748819351196
0,"(None, None)",14.03531813621521
0,"(None, None)",14.087368965148926
0,"(None, None)",14.14559292793274
0,"(None, None)",14.200275421142578
0,"(None, None)",14.25608515739441
0,"(None, None)",14.322949171066284
0,"(None, None)",14.382137775421143
0,"(None, None)",14.437954187393188
0,"(None, None)",14.485801935195923
0,"(None, None)",14.537688970565796
0,"(None, None)",14.590368747711182
0,"(None, None)",14.639182329177856
0,"(None, None)",14.691582918167114
0,"(None, None)",14.74170207977295
0,"(None, None)",14.789059400558472
0,"(None, None)",14.838796377182007
0,"(None, None)",14.89263653755188
0,"(None, None)",14.947076559066772
0,"(None, None)",15.001641273498535
0,"(None, None)",15.054816961288452
0,"(None, None)",15.105583906173706
0,"(None, None)",15.157103538513184
0,"(None, None)",15.210927248001099
0,"(None, None)",15.259116172790527
0,"(None, None)",15.310159683227539
0,"(None, None)",15.360421895980835
0,"(None, None)",15.417010307312012
0,"(None, None)",15.47220754623413
0,"(None, None)",15.530388355255127
0,"(None, None)",15.584856271743774
0,"(None, None)",15.64961862564087
0,"(None, None)",15.706228733062744
0,"(None, None)",15.760817289352417
0,"(None, None)",15.815408706665039
0,"(None, None)",15.88179063796997
0,"(None, None)",15.937904596328735
0,"(None, None)",16.00313448905945
0,"(None, None)",16.063832759857178
0,"(None, None)",16.131561994552612
0,"(None, None)",16.19047260284424
0,"(None, None)",16.250256299972534
0,"(None, None)",16.30955481529236
0,"(None, None)",16.36814856529236
0,"(None, None)",16.42739701271057
1,"(182.87, 66.7)",16.488686561584473
0,"(None, None)",16.546936988830566
0,"(None, None)",16.621777057647705
0,"(None, None)",16.680265188217163
0,"(None, None)",16.74776530265808
0,"(None, None)",16.80318522453308
0,"(None, None)",16.8696448802948
0,"(None, None)",16.938275575637817
0,"(None, None)",16.996151208877563
0,"(None, None)",17.060697317123413
0,"(None, None)",17.121426343917847
0,"(None, None)",17.178786277770996
0,"(None, None)",17.243991374969482
0,"(None, None)",17.307024717330933
0,"(None, None)",17.368462800979614
0,"(None, None)",17.431957721710205
0,"(None, None)",17.490353107452393
0,"(None, None)",17.55066728591919
0,"(None, None)",17.613081693649292
0,"(None, None)",17.675830602645874
0,"(None, None)",17.739893913269043
0,"(None, None)",17.796218872070312
0,"(None, None)",17.858420610427856
0,"(None, None)",17.92363429069519
0,"(None, None)",17.98373246192932
0,"(None, None)",18.039361000061035
0,"(None, None)",18.09570837020874
0,"(None, None)",18.144368410110474
0,"(None, None)",18.199116945266724
0,"(None, None)",18.255770444869995
0,"(None, None)",18.31159543991089
0,"(None, None)",18.3777072429657
0,"(None, None)",18.428516149520874
0,"(None, None)",18.485576152801514
0,"(None, None)",18.549538135528564
0,"(None, None)",18.61111283302307
0,"(None, None)",18.673789501190186
0,"(None, None)",18.73355531692505
0,"(None, None)",18.792484760284424
0,"(None, None)",18.852819204330444
0,"(None, None)",18.908833980560303
0,"(None, None)",18.96105647087097
0,"(None, None)",19.016735315322876
0,"(None, None)",19.07417941093445
0,"(None, None)",19.129669189453125
0,"(None, None)",19.186031341552734
0,"(None, None)",19.243924140930176
0,"(None, None)",19.29062581062317
0,"(None, None)",19.349853515625
0,"(None, None)",19.410767793655396
0,"(None, None)",19.474741220474243
0,"(None, None)",19.535922527313232
0,"(None, None)",19.598448514938354
0,"(None, None)",19.65967607498169
0,"(None, None)",19.725784301757812
0,"(None, None)",19.78821897506714
0,"(None, None)",19.849982738494873
0,"(None, None)",19.9118230342865
0,"(None, None)",19.972370624542236
0,"(None, None)",20.030092239379883
0,"(None, None)",20.08803081512451
0,"(None, None)",20.13723063468933
0,"(None, None)",20.19041681289673
0,"(None, None)",20.249755382537842
0,"(None, None)",20.307425022125244
0,"(None, None)",20.35925030708313
0,"(None, None)",20.425737857818604
0,"(None, None)",20.47826600074768
0,"(None, None)",20.53613305091858
1,"(180.83, 63.23)",20.59937620162964
0,"(None, None)",20.659127950668335
0,"(None, None)",20.725367784500122
0,"(None, None)",20.784421682357788
0,"(None, None)",20.847144842147827
0,"(None, None)",20.910064458847046
0,"(None, None)",20.97257685661316
0,"(None, None)",21.02920937538147
0,"(None, None)",21.091341495513916
0,"(None, None)",21.15002679824829
0,"(None, None)",21.211678981781006
0,"(None, None)",21.263825178146362
0,"(None, None)",21.31979513168335
0,"(None, None)",21.373690843582153
0,"(None, None)",21.42695188522339
0,"(None, None)",21.48674964904785
0,"(None, None)",21.549429178237915
0,"(None, None)",21.604583501815796
0,"(None, None)",21.66013264656067
0,"(None, None)",21.717189073562622
0,"(None, None)",21.778868913650513
0,"(None, None)",21.834564685821533
0,"(None, None)",21.88940668106079
0,"(None, None)",21.952439785003662
0,"(None, None)",22.01187038421631
0,"(None, None)",22.06999683380127
0,"(None, None)",22.123881816864014
0,"(None, None)",22.182454347610474
1,"(178.87, 60.7)",22.243247747421265
0,"(None, None)",22.299795150756836
0,"(None, None)",22.35170888900757
0,"(None, None)",22.4072105884552
0,"(None, None)",22.458083629608154
0,"(None, None)",22.512881994247437
0,"(None, None)",22.56351590156555
0,"(None, None)",22.61950135231018
0,"(None, None)",22.67880654335022
0,"(None, None)",22.743553400039673
0,"(None, None)",22.804996728897095
0,"(None, None)",22.868995666503906
0,"(None, None)",22.924819707870483
0,"(None, None)",22.98677396774292
0,"(None, None)",23.041186094284058
0,"(None, None)",23.105452060699463
0,"(None, None)",23.163625717163086
0,"(None, None)",23.22560739517212
0,"(None, None)",23.281527280807495
0,"(None, None)",23.343674421310425
0,"(None, None)",23.405373573303223
0,"(None, None)",23.458988428115845
0,"(None, None)",23.516640186309814
0,"(None, None)",23.572198629379272
0,"(None, None)",23.628270149230957
0,"(None, None)",23.687095165252686
0,"(None, None)",23.747814893722534
0,"(None, None)",23.807851791381836
0,"(None, None)",23.868202447891235
0,"(None, None)",23.92114758491516
0,"(None, None)",23.977898836135864
0,"(None, None)",24.04166865348816
0,"(None, None)",24.10306739807129
0,"(None, None)",24.16274094581604
0,"(None, None)",24.217775583267212
0,"(None, None)",24.280136108398438
0,"(None, None)",24.340575695037842
0,"(None, None)",24.400468349456787
0,"(None, None)",24.45496368408203
0,"(None, None)",24.510435819625854
0,"(None, None)",24.560526609420776
0,"(None, None)",24.61608648300171
0,"(None, None)",24.677469968795776
0,"(None, None)",24.740206480026245
0,"(None, None)",24.803797960281372
0,"(None, None)",24.86261749267578
0,"(None, None)",24.924089908599854
0,"(None, None)",24.985541105270386
0,"(None, None)",25.05151081085205
0,"(None, None)",25.10996103286743
0,"(None, None)",25.1681911945343
0,"(None, None)",25.218220949172974
0,"(None, None)",25.28332805633545
0,"(None, None)",25.330456733703613
0,"(None, None)",25.38456153869629
0,"(None, None)",25.444482564926147
0,"(None, None)",25.49598526954651
0,"(None, None)",25.55171775817871
0,"(None, None)",25.610520601272583
0,"(None, None)",25.66795825958252
0,"(None, None)",25.729737520217896
1,"(184.02, 64.59)",25.788814783096313
0,"(None, None)",25.844552278518677
0,"(None, None)",25.902170658111572
0,"(None, None)",25.955613613128662
0,"(None, None)",26.01583504676819
0,"(None, None)",26.06998920440674
0,"(None, None)",26.133645057678223
0,"(None, None)",26.191803693771362
0,"(None, None)",26.266066074371338
0,"(None, None)",26.322376489639282
0,"(None, None)",26.378617763519287
0,"(None, None)",26.445128440856934
0,"(None, None)",26.519518852233887
0,"(None, None)",26.576903104782104
0,"(None, None)",26.630643367767334
0,"(None, None)",26.68595838546753
0,"(None, None)",26.747116327285767
0,"(None, None)",26.810802698135376
0,"(None, None)",26.874242782592773
0,"(None, None)",26.9288649559021
0,"(None, None)",26.984288692474365
0,"(None, None)",27.036808967590332
0,"(None, None)",27.093778371810913
0,"(None, None)",27.150845527648926
0,"(None, None)",27.214860677719116
0,"(None, None)",27.273820161819458
0,"(None, None)",27.333829641342163
0,"(None, None)",27.391106843948364
0,"(None, None)",27.44784688949585
0,"(None, None)",27.506291389465332
0,"(None, None)",27.55782413482666
0,"(None, None)",27.612910509109497
0,"(None, None)",27.67134189605713
0,"(None, None)",27.730225324630737
0,"(None, None)",27.787880420684814
