frame,timestamp (s),inference (ms),preprocess (ms),postprocess (ms)
0,0.014285714285714285,4.960700000083307,1.394099999743048,0.4243000003043562
1,0.02857142857142857,3.454300000157673,0.3651000006357208,0.19109999993816018
2,0.04285714285714286,2.9814000008627772,0.21720000222558156,0.1548000000184402
3,0.05714285714285714,3.357599998707883,0.18170000112149864,0.1523000028100796
4,0.07142857142857142,2.779899998131441,0.23149999833549373,0.14900000314810313
5,0.08571428571428572,2.8397000023687724,0.35790000038105063,0.15490000077988952
6,0.09999999999999999,2.9834000015398487,0.22019999960321002,0.15279999934136868
7,0.11428571428571428,4.2710999987320974,0.1899999988381751,0.15759999951114878
8,0.12857142857142856,3.0970000007073395,0.18909999926108867,0.15520000306423753
9,0.14285714285714285,3.2458999994560145,0.2533999977458734,0.1565000020491425
10,0.15714285714285714,3.2682000019121915,0.18560000171419233,0.14739999824087135
11,0.17142857142857143,4.4920999971509445,0.1812999980757013,0.1568000006955117
12,0.18571428571428572,3.04379999943194,0.22480000188807026,0.14910000027157366
13,0.19999999999999998,3.065900000365218,0.20990000120946206,0.16250000044237822
14,0.21428571428571427,4.075000000739237,0.2598999999463558,0.1750999981595669
15,0.22857142857142856,4.6274999986053444,0.2553000012994744,0.19439999960013665
16,0.24285714285714285,5.030700001952937,0.27289999707136303,0.17690000095171854
17,0.2571428571428571,3.276699997513788,0.21749999723397195,0.1726000009512063
18,0.2714285714285714,4.634500000975095,0.20050000239280052,0.17890000162879005
19,0.2857142857142857,4.129999997530831,0.20839999706367962,0.1832999987527728
20,0.3,4.9968999992415775,0.2696999981708359,0.18529999942984432
21,0.3142857142857143,4.501600000367034,0.2227000004495494,0.16210000103455968
22,0.32857142857142857,3.9938999980222434,0.18880000061471947,0.18509999790694565
23,0.34285714285714286,3.4286999980395194,0.18120000095223077,0.15430000348715112
24,0.35714285714285715,2.9944000016257633,0.22420000095735304,0.15360000179498456
25,0.37142857142857144,2.845899998646928,0.21559999731834978,0.14829999781795777
26,0.3857142857142857,4.190700001345249,0.21969999943394214,0.19749999773921445
27,0.39999999999999997,4.708500000560889,0.24390000180574134,0.1784999985829927
28,0.41428571428571426,3.3719999992172234,0.20349999977042899,0.17899999875226058
29,0.42857142857142855,3.3115999976871535,0.24399999892921187,0.22019999960321002
30,0.44285714285714284,3.885399997670902,0.21070000002509914,0.17869999646791257
31,0.45714285714285713,3.794000000198139,0.276099999609869,0.17920000027515925
32,0.4714285714285714,3.895000001648441,0.21280000146362,0.18490000002202578
33,0.4857142857142857,5.036300000938354,0.22879999960423447,0.18419999832985923
34,0.5,5.476800000906223,0.23979999969014898,0.1784999985829927
35,0.5142857142857142,3.238900000724243,0.22059999901102856,0.1446999995096121
36,0.5285714285714286,3.435200000240002,0.20990000120946206,0.1426999988325406
37,0.5428571428571428,4.237999997712905,0.2052000018011313,0.1343000003544148
38,0.5571428571428572,3.3509000022604596,0.25599999935366213,0.13630000103148632
39,0.5714285714285714,2.8772999976354185,0.16730000061215833,0.16619999951217324
40,0.5857142857142857,3.2468999997945502,0.22669999816571362,0.16830000095069408
41,0.6,3.853099999105325,0.24029999985941686,0.1697999978205189
42,0.6142857142857142,3.282600002421532,0.23950000104377978,0.1709000025584828
43,0.6285714285714286,3.753000000870088,0.22080000053392723,0.17490000027464703
44,0.6428571428571428,4.1139999993902165,0.19120000069960952,0.17419999858248048
45,0.6571428571428571,3.291299999546027,0.27209999825572595,0.1754000004439149
