Hit,"Position (x, y) in cm",Timestamp (s)
0,"(None, None)",3.58520
0,"(None, None)",3.63608
0,"(None, None)",3.69307
0,"(None, None)",3.75482
0,"(None, None)",3.82055
0,"(None, None)",3.87673
0,"(None, None)",3.93401
0,"(None, None)",3.99688
0,"(None, None)",4.06390
0,"(None, None)",4.12191
0,"(None, None)",4.18568
0,"(None, None)",4.24320
0,"(None, None)",4.30451
0,"(None, None)",4.36275
0,"(None, None)",4.41255
0,"(None, None)",4.46668
0,"(None, None)",4.52241
0,"(None, None)",4.57794
0,"(None, None)",4.62884
0,"(None, None)",4.69025
0,"(None, None)",4.75509
0,"(None, None)",4.81170
0,"(None, None)",4.87017
0,"(None, None)",4.92809
1,"(None, None)",4.98616
1,"(89.84000, 106.76000)",5.05143
1,"(None, None)",5.11541
0,"(None, None)",5.17492
0,"(None, None)",5.24257
0,"(None, None)",5.30282
0,"(None, None)",5.36201
0,"(None, None)",5.42349
0,"(None, None)",5.48642
0,"(None, None)",5.54168
0,"(None, None)",5.59722
0,"(None, None)",5.64433
0,"(None, None)",5.69934
0,"(None, None)",5.75723
0,"(None, None)",5.81470
0,"(None, None)",5.86876
0,"(None, None)",5.92389
0,"(None, None)",5.98305
0,"(None, None)",6.04210
0,"(None, None)",6.10272
0,"(None, None)",6.16737
0,"(None, None)",6.22256
0,"(None, None)",6.27882
0,"(None, None)",6.33580
0,"(None, None)",6.38673
0,"(None, None)",6.44671
0,"(None, None)",6.50648
0,"(None, None)",6.56674
0,"(None, None)",6.63150
0,"(None, None)",6.69653
0,"(None, None)",6.75818
0,"(None, None)",6.82002
0,"(None, None)",6.88272
0,"(None, None)",6.94795
0,"(None, None)",7.01203
0,"(None, None)",7.06728
0,"(None, None)",7.12280
0,"(None, None)",7.18025
0,"(None, None)",7.23813
0,"(None, None)",7.29064
0,"(None, None)",7.35069
0,"(None, None)",7.41801
0,"(None, None)",7.47900
0,"(None, None)",7.53791
0,"(None, None)",7.59163
0,"(None, None)",7.64649
0,"(None, None)",7.70836
0,"(None, None)",7.78298
0,"(None, None)",7.83856
0,"(None, None)",7.89700
0,"(None, None)",7.95557
0,"(None, None)",8.01511
0,"(None, None)",8.07343
0,"(None, None)",8.12487
0,"(None, None)",8.18140
0,"(None, None)",8.23397
0,"(None, None)",8.28915
0,"(None, None)",8.34762
0,"(None, None)",8.42091
0,"(None, None)",8.48317
0,"(None, None)",8.54298
0,"(None, None)",8.60781
0,"(None, None)",8.67032
0,"(None, None)",8.73225
0,"(None, None)",8.79854
0,"(None, None)",8.85968
0,"(None, None)",8.91187
0,"(None, None)",8.96953
0,"(None, None)",9.02441
0,"(None, None)",9.07359
0,"(None, None)",9.12947
0,"(None, None)",9.17984
0,"(None, None)",9.23733
0,"(None, None)",9.29380
0,"(None, None)",9.34854
0,"(None, None)",9.40866
0,"(None, None)",9.46243
0,"(None, None)",9.51651
0,"(None, None)",9.57572
0,"(None, None)",9.63716
1,"(None, None)",9.69486
1,"(100.55000, 98.53000)",9.75459
1,"(None, None)",9.80748
0,"(None, None)",9.86391
0,"(None, None)",9.91744
0,"(None, None)",9.97434
0,"(None, None)",10.02754
0,"(None, None)",10.08217
0,"(None, None)",10.14420
0,"(None, None)",10.19986
0,"(None, None)",10.25358
0,"(None, None)",10.30896
0,"(None, None)",10.37318
0,"(None, None)",10.43618
0,"(None, None)",10.50203
0,"(None, None)",10.56299
0,"(None, None)",10.62150
